,logPriceRatio,rHold,rTime,action,J,M,JAdj,MAdj,Q
0,0,10,10,0.0,-0.01666131407192757,0.007074891060055237,0,0,-0.02481806408006976
1,65,0,2,10.0,0.0012530232525204531,2.9509615479422014e-05,0,0,0.001219495794670775
2,43,0,2,10.0,0.0010080321847577402,1.3990825963190668e-05,0,0,0.0009924625482645203
3,19,0,2,10.0,0.0020463337351754635,1.3314366644052465e-05,0,0,0.0020353814733094612
4,-38,0,2,10.0,-0.014809978568305088,0.00023311348126131418,0,0,-0.014826512187586278
5,-14,0,2,10.0,-0.005607472975283616,3.476492918887807e-05,0,0,-0.005611458386508026
6,10,0,2,10.0,0.0006658900078702193,1.1120326536389952e-06,0,0,0.0006650876600889502
7,-39,0,2,10.0,-0.014018982471031121,0.00021005526100074612,0,0,-0.014035210540804323
8,-3,0,2,10.0,-0.0009724857832133541,1.562649757137454e-06,0,0,-0.0009732260886036565
9,20,1,2,10.0,0.012647972285787927,0.0001647881345832575,0,0,0.012642191967818489
10,21,0,2,10.0,0.0002954409942103362,1.9605619576967785e-06,0,0,0.00029319306231837206
11,-27,0,2,10.0,-0.009764134751277383,0.00010561648601429711,0,0,-0.009776468541565216
12,-13,0,2,10.0,-0.005441326328884749,3.1468232707333605e-05,0,0,-0.0054435585694726524
13,44,1,2,10.0,0.026925126545939353,0.0007350519487130646,0,0,0.026913019134901493
14,9,0,2,10.0,0.0016088995404441376,5.662264089499691e-06,0,0,0.0016052110928142275
15,-4,3,2,10.0,-0.01356789202507632,0.00018657502539475267,0,0,-0.013570876822745067
16,-62,0,2,10.0,-0.02246376759906867,0.0005364808037548157,0,0,-0.02250199953788049
17,9,1,2,10.0,0.005394915368238629,3.0103839621045175e-05,0,0,0.005393716894889923
18,-2,2,2,10.0,-0.0052056490016851465,2.8004711605892533e-05,0,0,-0.0052067361177777225
19,8,0,2,10.0,0.0015860950378386526,4.716490702306445e-06,0,0,0.0015834540859587525
20,-2,0,2,10.0,-0.0008874788295378947,9.9461854676289e-07,0,0,-0.0008877272293865566
21,-4,0,2,10.0,-0.0007976126909120999,1.2784449408590903e-06,0,0,-0.000798383401635486
22,10,3,2,10.0,0.012094618142193791,0.00014667730205128828,0,0,0.012094141125338825
23,-15,0,2,10.0,-0.0054703213506492685,3.485587073870746e-05,0,0,-0.0054762390967204744
24,-3,4,2,10.0,-0.015538802518684948,0.0002443741902384534,0,0,-0.015542306286513465
25,54,0,2,10.0,0.0015467867685274048,2.9543377895065468e-05,0,0,0.001514205774222076
26,55,2,2,10.0,0.06879137730078634,0.00477522137915035,0,0,0.06873981595493289
27,31,0,2,10.0,0.003983611020212094,4.62403994036468e-05,0,0,0.003947165529040144
28,-5,0,2,10.0,-0.0013982731352558055,3.0057285950291747e-06,0,0,-0.0013995338082569068
29,-50,0,2,10.0,-0.01911851600842162,0.0003829194724922637,0,0,-0.019139398190175207
30,-26,0,2,10.0,-0.01019929722514514,0.00011144551080069655,0,0,-0.010208201041441751
31,-51,0,2,10.0,-0.011882043859931062,0.00022027033025523758,0,0,-0.011976948696690156
32,33,0,2,10.0,0.014208876784716815,0.000206870535387457,0,0,0.014202902757631784
33,-25,0,2,10.0,-0.010058368919981462,0.00010649754993432012,0,0,-0.010064761037506108
34,-16,0,2,10.0,-0.005292016030232861,3.5324995426739e-05,0,0,-0.005300799504347858
35,-15,1,2,10.0,-0.011749372542379415,0.00014576672095469804,0,0,-0.01175863530135751
36,43,3,2,10.0,0.07639976246421543,0.005862716825689555,0,0,0.0763688107188942
37,54,1,2,10.0,0.034104343774077575,0.0011680747653644323,0,0,0.034098381572752814
38,10,5,2,10.0,0.013343606406208752,0.00017864825422372896,0,0,0.013342890699448854
39,32,0,2,10.0,0.0005872426375953655,6.408387638235258e-06,0,0,0.0005799663971279752
40,-27,1,2,10.0,-0.0233216674218478,0.0005532578944780107,0,0,-0.02333289668961908
41,8,4,2,10.0,0.009369185402177379,8.778776660943466e-05,0,0,0.009369178044366506
42,21,1,2,10.0,0.013471610921847843,0.000184785544329965,0,0,0.013467649429647465
43,-14,5,2,10.0,-0.05110324460083008,0.0026262689919132358,0,0,-0.05112091746064724
44,-3,5,2,10.0,-0.021114196500872855,0.00044986952645916314,0,0,-0.021119068779970884
45,22,2,2,10.0,0.02343513967894662,0.0005525342492800247,0,0,0.023431145505936675
