,logPriceRatio,rHold,rTime,action,J,M,JAdj,MAdj,Q
0,0,10,10,0.0,-0.022114213508405072,0.0009819153052326767,0,0,-0.022705665747769894
1,-7,1,2,10.0,-0.006939060717725696,4.81505894996471e-05,0,0,-0.006939060748752132
2,-1,4,2,10.0,-0.012038532519963518,0.00014492626523423044,0,0,-0.012038532519963532
3,4,2,2,10.0,0.0027991154119698454,7.838141083887727e-06,0,0,0.002799111699176613
4,-1,1,2,10.0,-0.0023945797679999978,5.734012265314933e-06,0,0,-0.0023945797679999978
5,11,2,2,10.0,0.010080290904754314,0.00010161458312114259,0,0,0.01008028812267831
6,-13,1,2,10.0,-0.014433595036,0.0002083286656632,0,0,-0.014433595035999948
7,4,0,2,10.0,0.0005209113068220259,4.497376489608018e-07,0,0,0.000520697239950763
8,-14,1,2,10.0,-0.012456624313566762,0.00015544744757610638,0,0,-0.01245696026351088
9,-7,2,2,10.0,-0.01415917635476236,0.00020048306234993812,0,0,-0.014159177299527972
10,5,3,2,10.0,0.0026268836306215346,6.928678762928558e-06,0,0,0.002626849837236613
11,-1,3,2,10.0,-0.006129961816020326,3.757643186597312e-05,0,0,-0.006129961816020453
12,5,6,2,10.0,-0.0033696564702504,1.146814666870658e-05,0,0,-0.003369792744579848
13,4,1,2,10.0,0.0023266434709307265,5.431046566949948e-06,0,0,0.0023266221388593762
14,-2,0,2,10.0,-0.0008842250946463051,7.949039970524754e-07,0,0,-0.0008842407546211654
15,5,2,2,10.0,0.0030565920418309175,9.342770737169282e-06,0,0,0.0030565920228385352
16,10,0,2,10.0,0.0012512905808094664,3.1617476089658315e-06,0,0,0.0012493753574198544
17,-26,0,2,10.0,-0.010322507401107123,0.000111613891447783,0,0,-0.010328579079989368
18,-20,1,2,10.0,-0.017257810492593804,0.00029863041199375344,0,0,-0.017258768559388373
19,16,0,2,10.0,0.0005057587696750836,9.348833007462304e-07,0,0,0.000504943860033912
20,-8,0,2,10.0,-0.003507972717921723,1.2359377069349865e-05,0,0,-0.003508036923297323
21,-13,3,2,10.0,-0.03070365210942607,0.0009466226789011445,0,0,-0.030708342220679447
22,-7,3,2,10.0,-0.016551443976846977,0.0002770135574280991,0,0,-0.01655511988849825
23,-14,0,2,10.0,-0.00582447465675074,3.398416059359799e-05,0,0,-0.0058245462434305
24,5,1,2,10.0,0.002701482168000006,7.298005904022029e-06,0,0,0.002701482168000006
25,-1,2,2,10.0,-0.0038861618743341853,1.5342091933645514e-05,0,0,-0.0038864496797183256
26,-7,4,2,10.0,-0.025249963479945143,0.0006375606557385917,0,0,-0.025249963479945178
27,-2,1,2,10.0,-0.0021126108285972976,4.5879274267197e-06,0,0,-0.0021127605920936332
28,-1,5,2,10.0,-0.018094652186686627,0.00032936895425946227,0,0,-0.018096995206489386
29,-20,3,2,10.0,-0.04071808384887338,0.0016661893075239915,0,0,-0.04072795619511351
30,11,4,2,10.0,0.014988044249593284,0.00022475653341076638,0,0,0.014987906174013684
31,-8,1,2,10.0,-0.007417907643017649,5.519108388123856e-05,0,0,-0.007418106519114728
32,11,3,2,10.0,0.01247665987228572,0.00015590053771799515,0,0,0.012476379676906572
33,5,0,2,10.0,0.0018584286959137126,3.4537625244362866e-06,0,0,0.0018584286895457437
34,-7,6,2,10.0,-0.0418869381298566,0.0017555426809344,0,0,-0.041888170643904564
35,11,6,2,10.0,0.0165537029378967,0.0002754731494778,0,0,0.016551965255670698
36,16,2,2,10.0,0.01582085356309331,0.00025142345488569673,0,0,0.015819504706188287
37,17,2,2,10.0,0.01766833527610911,0.00031240449822835377,0,0,0.017668053963949888
38,-1,0,2,10.0,-0.0010553702717350695,1.1138166373462954e-06,0,0,-0.0010553702840073304
