,logPriceRatio,rHold,rTime,action,J,M,JAdj,MAdj,Q
0,0,10,10,0.0,-0.0232956267002416,0.0034039842074795,0,0,-0.02672918428118859
1,-26,0,2,10.0,-0.011095072812366354,0.00012359195084725905,0,0,-0.011095662384529012
2,-2,0,2,10.0,-0.0009016396411080554,9.033479500245968e-07,0,0,-0.000901748113797184
3,-13,0,2,10.0,-0.004835019141515476,2.337741701597827e-05,0,0,-0.004835019149816064
4,-37,7,2,10.0,-0.14720950113058,0.0216765629306132,0,0,-0.14721661197957878
5,-13,2,2,10.0,-0.0217737902474114,0.0004740979756726,0,0,-0.0217737902881326
6,10,0,2,10.0,0.001672508417908702,6.7203100906175385e-06,0,0,0.0016678007870895317
7,-1,9,2,10.0,-0.0435882691630594,0.0018999373082298,0,0,-0.04358826928257758
8,10,3,2,10.0,0.0118000181785195,0.0001392406118879,0,0,0.011800017959070088
9,11,9,2,10.0,0.0100733026685336,0.0001014715509704,0,0,0.010073302519351382
10,-25,0,2,10.0,-0.010897769389460714,0.00011876154466564353,0,0,-0.010897769589860445
11,9,2,2,10.0,0.008292112752359663,6.893508334233651e-05,0,0,0.008291901613026275
12,-14,1,2,10.0,-0.01067526111875807,0.00011879698094976992,0,0,-0.010681064055953392
13,10,1,2,10.0,0.0071447307977752,5.2272875459812713e-05,0,0,0.007143259961030638
14,-26,2,2,10.0,-0.03355580755680698,0.001127997776637081,0,0,-0.03355821422382412
15,44,6,2,10.0,0.131303572796696,0.0178646947318724,0,0,0.1305546929934618
16,22,3,2,10.0,0.0316777695714774,0.0010034810850241,0,0,0.031677769571476826
17,-13,4,2,10.0,-0.038084234315576,0.001460995627991,0,0,-0.03809693838508076
18,-14,0,2,10.0,-0.006078763688413825,3.7716060834897927e-05,0,0,-0.006079681319840208
19,9,0,2,10.0,0.0007979188638184943,3.311292391884972e-06,0,0,0.0007947093223641172
20,21,0,2,10.0,0.0006116909012917386,5.5101510114966405e-06,0,0,0.0006055277189884104
21,22,1,2,10.0,0.013729181961978153,0.00018849043734510713,0,0,0.013729181961978152
22,-2,2,2,10.0,-0.0038319327234828766,1.4901350129465704e-05,0,0,-0.0038321938935614768
23,-1,4,2,10.0,-0.0122087120659145,0.0001490526627935,0,0,-0.012208712080896612
24,-13,1,2,10.0,-0.012693984212956455,0.0001614055218344958,0,0,-0.012694306156919305
25,32,4,2,10.0,0.0661635231571997,0.0043898227926841,0,0,0.06614886996186674
26,-2,1,2,10.0,-0.0026717567237822264,7.369410606266437e-06,0,0,-0.0026720340757204553
27,10,2,2,10.0,0.008866262319422582,7.861061066750815e-05,0,0,0.008866262315641747
28,-13,5,2,10.0,-0.0496491038466827,0.0024752829782158,0,0,-0.04966140320520724
29,-24,8,2,10.0,-0.1234279467622213,0.0152353439321566,0,0,-0.12342900983048394
30,-37,0,2,10.0,-0.016194766022300022,0.00026258465388453675,0,0,-0.016195143071141015
31,10,5,2,10.0,0.0144917818587614,0.0002103600312869,0,0,0.01449136391094743
32,21,1,2,10.0,0.014386553315972684,0.00021614365418454366,0,0,0.01437554843052722
33,22,9,2,10.0,0.0500771954340011,0.0032534290910944,0,0,0.049182351127729985
34,21,6,2,10.0,0.0527949098058842,0.002787533412864,0,0,0.05279463271214114
35,32,3,2,10.0,0.0560762105926535,0.0031645275421001,0,0,0.056052227215451327
36,32,0,2,10.0,0.00024372199697125744,1.5566827340436102e-06,0,0,0.0002419252581845743
37,33,6,2,10.0,0.0948563553970107,0.0090011479353434,0,0,0.09485225166564343
38,33,1,2,10.0,0.02029022695043993,0.0004162393820959751,0,0,0.02028477166356519
39,-25,2,2,10.0,-0.0323753211521461,0.0010481614197045,0,0,-0.03237532115214598
40,8,0,2,10.0,0.0008884528722987609,2.618026166766523e-06,0,0,0.0008862584591061961
41,33,3,2,10.0,0.0515818380821163,0.0026643713497252,0,0,0.051577415686361656
42,-14,4,2,10.0,-0.0384287798359216,0.0014770942799837,0,0,-0.038429167628288755
43,-1,7,2,10.0,-0.029003264004288,0.0008413974031807,0,0,-0.029003513700621927
44,22,6,2,10.0,0.0547330097292063,0.0029963308561063,0,0,0.05473225552669961
