,logPriceRatio,rHold,rTime,action,J,M,JAdj,MAdj,Q
0,0,10,10,0.0,-0.019727546755172964,0.002321275207035841,0,0,-0.022046065682442932
1,10,0,2,10.0,0.0007415293433316718,2.3058557681675527e-06,0,0,0.000739422155330297
2,-2,0,2,10.0,-0.0006475012092779752,6.241166851369537e-07,0,0,-0.0006477470399209198
3,-13,0,2,10.0,-0.004556987757023972,2.515833829596651e-05,0,0,-0.004562258398077932
4,-25,0,2,10.0,-0.007512300477316176,7.10378525760002e-05,0,0,-0.007529824310253594
5,-37,0,2,10.0,-0.012099610347287511,0.00016649079981909468,0,0,-0.012123718622403001
6,-2,2,2,10.0,-0.0046473271439143,2.261045516533901e-05,0,0,-0.0046485425106136315
7,10,2,2,10.0,0.009548072914047644,9.196383151536547e-05,0,0,0.00954711515187557
8,21,6,2,10.0,0.05234309857199219,0.0027410214459832874,0,0,0.052341632798552994
9,-13,1,2,10.0,-0.013946742000522698,0.00019461246996327726,0,0,-0.013946863029563657
10,9,1,2,10.0,0.006555565754578663,4.4418289324029084e-05,0,0,0.006553834338224953
11,-14,0,2,10.0,-0.004313986888813506,2.7337732029673484e-05,0,0,-0.0043244595877968885
12,-14,1,2,10.0,-0.012605115453227872,0.00016240040514255431,0,0,-0.012609329216691893
13,21,0,2,10.0,0.0012941828629605,7.634046301077278e-06,0,0,0.001287031898538544
14,-26,0,2,10.0,-0.010587759765805942,0.00011855951230681123,0,0,-0.010595510392344012
15,-26,1,2,10.0,-0.024316960688680722,0.0005924080512424169,0,0,-0.02431827285760981
16,10,1,2,10.0,0.00690736126585298,4.923277317135945e-05,0,0,0.0069055359056357565
17,33,2,2,10.0,0.03562172082760326,0.0012790073258012926,0,0,0.03560960043030535
18,32,0,2,10.0,0.0006231075956763389,2.7176742399417186e-06,0,0,0.0006203123022793563
19,43,0,2,10.0,0.0020073838802652346,1.5120516864328687e-05,0,0,0.0019940747680793386
20,-2,1,2,10.0,-0.0031305659169453084,9.878532262084386e-06,0,0,-0.003130659624107402
21,21,1,2,10.0,0.01365153027995288,0.00019070383840099142,0,0,0.013646322808653055
22,9,0,2,10.0,0.0006228928785659667,1.946607424643403e-06,0,0,0.0006210225443021965
23,-2,8,2,10.0,-0.03942309177217001,0.0015560235395511307,0,0,-0.03942530382177904
24,-25,1,2,10.0,-0.024119744340869404,0.0005819840372020053,0,0,-0.02412001070502913
25,-3,0,2,10.0,-0.0009000681505827683,1.3732505473513634e-06,0,0,-0.0009007439040287577
26,-15,1,2,10.0,-0.013364693737836641,0.0001840672058074792,0,0,-0.013371236338358213
27,10,3,2,10.0,0.011802543404671156,0.00013943470554456734,0,0,0.011802381795000651
28,-1,4,2,10.0,-0.012627710281748401,0.00016157407217174186,0,0,-0.012630248288002762
29,22,2,2,10.0,0.021371814245068746,0.00045792339591014625,0,0,0.021370411502927438
30,-13,2,2,10.0,-0.019748030632521663,0.00039370451644901825,0,0,-0.01975249439562487
31,8,0,2,10.0,0.0006322812023893397,1.9133527384736164e-06,0,0,0.0006304649145258453
32,-25,5,2,10.0,-0.07541598740809849,0.005710092406757024,0,0,-0.07544301290812075
33,21,3,2,10.0,0.032143064994408194,0.001033659029927223,0,0,0.032142486111177225
34,9,2,2,10.0,0.009515237741566542,9.11327868722854e-05,0,0,0.009514526096454038
35,-62,0,2,10.0,-0.018499184414146417,0.00041050612605347277,0,0,-0.018581127976624267
36,20,1,2,10.0,0.014785016295473723,0.00022717458225061533,0,0,0.014774722845001894
37,-15,0,2,10.0,-0.005201998397499356,3.1645430976504544e-05,0,0,-0.005207499969878058
38,-27,2,2,10.0,-0.0376123522515191,0.0014264808528123142,0,0,-0.03762650242462305
39,33,3,2,10.0,0.05454548605384414,0.0029897831635105152,0,0,0.05452799831625165
40,-38,4,2,10.0,-0.09187307270577524,0.00846984544860891,0,0,-0.09190809345802514
41,-13,4,2,10.0,-0.03781805451440699,0.0014395699362417433,0,0,-0.037829292141191496
42,-38,0,2,10.0,-0.012636257847516973,0.0001880544279770209,0,0,-0.012670313146222677
43,-14,2,2,10.0,-0.02043898504001395,0.0004254933875898661,0,0,-0.020448274573762693
44,-13,3,2,10.0,-0.028925085708256026,0.0008366735630752769,0,0,-0.02892510128407041
45,10,8,2,10.0,0.009651386859760396,9.317015326151516e-05,0,0,0.009651361797826686
46,-1,3,2,10.0,-0.008694795524396125,7.560347263193844e-05,0,0,-0.00869480032850118
47,33,6,2,10.0,0.0957517671473272,0.009169462853729765,0,0,0.09575049281705464
48,-26,2,2,10.0,-0.037673044678394295,0.0014209464977511471,0,0,-0.03767507052128732
49,-37,1,2,10.0,-0.033800381516517514,0.0011436497728832327,0,0,-0.03380180229518283
50,21,2,2,10.0,0.023887346134302608,0.0005763105131802003,0,0,0.023880499884894345
51,-2,4,2,10.0,-0.014028969794666713,0.00019832235168885023,0,0,-0.014030782224493728
52,10,7,2,10.0,0.013506822623906168,0.00018318087602897394,0,0,0.013505926681543795
53,44,4,2,10.0,0.09265201915663471,0.00880567442161401,0,0,0.09238648583525957
54,22,1,2,10.0,0.013742319021562529,0.00018917923168173284,0,0,0.013741925542052929
55,-14,8,2,10.0,-0.07071610336722,0.0060695782519025,0,0,-0.07199867653897099
56,-14,5,2,10.0,-0.05135089905204735,0.0026425887080388268,0,0,-0.051357707701549675
57,-1,5,2,10.0,-0.017366933313504085,0.00030496334345298394,0,0,-0.017370956878388827
58,22,9,2,10.0,0.0638176025452485,0.0040733205886631,0,0,0.06381684151240075
59,-25,2,2,10.0,-0.033507927481720046,0.001129561371622797,0,0,-0.03351606368272315
60,10,4,2,10.0,0.01302767403308294,0.0001702662453999238,0,0,0.013027018887457747
61,-2,9,2,10.0,-0.0458263657878562,0.0021420092484482,0,0,-0.045876709924407164
62,-25,3,2,10.0,-0.047799343539723566,0.0022963791062237133,0,0,-0.04781326577579781
63,-1,6,2,10.0,-0.02367577819954051,0.0005609773590111199,0,0,-0.02367630006232925
64,-50,0,2,10.0,-0.018325511817446696,0.0003555166362916774,0,0,-0.018349142520951055
65,22,3,2,10.0,0.032720691393292436,0.0010712578293554363,0,0,0.03271995437237201
66,-13,5,2,10.0,-0.04825948343919609,0.0023401761102600786,0,0,-0.04827292148132653
67,32,3,2,10.0,0.05253543836891431,0.002771780202827069,0,0,0.05252126886705862
68,20,2,2,10.0,0.023051459764941943,0.0005384982350033564,0,0,0.0230429056396916
69,-2,3,2,10.0,-0.0077670046839079685,6.162483494948552e-05,0,0,-0.007768562851735533
70,-27,0,2,10.0,-0.00843726827844781,8.775357056637111e-05,0,0,-0.008457147567924452
71,-38,2,2,10.0,-0.0513995022541883,0.0026500956128897584,0,0,-0.05140932639128204
72,9,6,2,10.0,0.0099585611386117,0.0001004128373998,0,0,0.0099570732616737
73,21,4,2,10.0,0.0395301777371015,0.00156320363810767,0,0,0.03952949531368449
74,-14,3,2,10.0,-0.02798280159954871,0.0007899046685205356,0,0,-0.027991042579341707
75,44,6,2,10.0,0.1283153491668592,0.0175501264049403,0,0,0.1270129920791064
76,4,0,4,1.0,0.0001760604872140838,2.283079076871258e-06,0,0,0.00017335798907602796
77,-8,0,4,4.0,-0.003906742904520353,2.2855530788594396e-05,0,0,-0.003915854373320243
78,-8,0,4,10.0,-0.004595008577110346,3.7189920077387026e-05,0,0,-0.004614299556614749
79,-19,2,4,9.0,-0.03276783313990875,0.00108778773495065,0,0,-0.032784701355427645
