,logPriceRatio,rHold,rTime,action,J,M,JAdj,MAdj,Q
0,0,10,10,0.0,-0.015752311327892614,0.0009095121172232717,0,0,-0.016545963493955516
1,4,0,2,10.0,0.0003063711833795371,3.975734067351618e-07,0,0,0.00030600673125386133
2,-2,0,2,10.0,-0.0005266580315763792,4.385413806828211e-07,0,0,-0.0005268514388145298
3,-8,0,2,10.0,-0.002245268662960707,7.084089593592396e-06,0,0,-0.00224772009283037
4,-14,0,2,10.0,-0.004808546716263173,2.745181474942975e-05,0,0,-0.004813742348135507
5,-20,0,2,10.0,-0.007761182575344481,6.480256766785293e-05,0,0,-0.007766662510584508
6,-1,2,2,10.0,-0.004815219688707601,2.3227981668398828e-05,0,0,-0.004815269657929059
7,5,2,2,10.0,0.0030118356140603824,9.080663153605157e-06,0,0,0.003011824202795403
8,11,6,2,10.0,0.016556370164892375,0.0002742039723539258,0,0,0.01655626146971199
9,-7,1,2,10.0,-0.007447033048519219,5.573664537304432e-05,0,0,-0.007447367061495987
10,-13,3,2,10.0,-0.030424181525292724,0.0009325297068315669,0,0,-0.03043246018770985
11,-1,1,2,10.0,-0.0025219729554024468,6.37792947629525e-06,0,0,-0.0025219940536686633
12,10,0,2,10.0,0.0003282994263876992,9.163618504575979e-07,0,0,0.00032732912878318985
13,16,0,2,10.0,0.001046887395760511,5.0296750344997835e-06,0,0,0.001042166953582394
14,-1,8,2,10.0,-0.034651965694367626,0.0012009429611961274,0,0,-0.03465218677602262
15,-7,2,2,10.0,-0.012495282541901522,0.00015628386832699154,0,0,-0.012495464680931573
16,-13,1,2,10.0,-0.012655298724341995,0.00016034509979034688,0,0,-0.012655524941127613
17,-14,1,2,10.0,-0.013007148380557457,0.00017012104477866308,0,0,-0.013008270543499246
18,-7,3,2,10.0,-0.019101247573992803,0.00036995357140074813,0,0,-0.019107362669014142
19,11,0,2,10.0,0.004018039859237328,1.6372890428709266e-05,0,0,0.004017765963895381
20,-8,4,2,10.0,-0.024347665911951866,0.0005958477157655176,0,0,-0.02435131256843846
21,11,2,2,10.0,0.010841635288523017,0.00011784268668276851,0,0,0.010841273331378912
22,-7,5,2,10.0,-0.03340006190722069,0.0011225033466451177,0,0,-0.03340838896070742
23,-8,1,2,10.0,-0.007921717018914544,6.307600040449678e-05,0,0,-0.007922103898766627
24,-1,5,2,10.0,-0.016787844903702106,0.00028487105909371393,0,0,-0.016791492090801656
25,4,1,2,10.0,0.0023805962523827345,5.708422183123639e-06,0,0,0.0023805468319832166
26,5,5,2,10.0,-0.0003522762003887652,7.880845368044864e-07,0,0,-0.00035307298360729816
27,5,8,2,10.0,-0.010208476725763043,0.00010445974179837397,0,0,-0.010208772819448557
28,-2,2,2,10.0,-0.005087623368026607,2.6118113815153363e-05,0,0,-0.005087904410762923
29,-8,2,2,10.0,-0.013373903566474186,0.00018018940776659776,0,0,-0.013375497299867683
30,-20,2,2,10.0,-0.02853958452659896,0.0008175514136187065,0,0,-0.028543236761000342
31,10,2,2,10.0,0.009548208681547318,9.132993356586377e-05,0,0,0.009548014708099932
32,11,4,2,10.0,0.015217757585135678,0.0002317203117131212,0,0,0.015217589386183878
33,-2,1,2,10.0,-0.002529163588155127,6.599815245051573e-06,0,0,-0.0025294073643024094
34,11,5,2,10.0,0.016177863451660283,0.000261815611415447,0,0,0.016177752636994426
35,-13,2,2,10.0,-0.02082352934514295,0.00043519557845782714,0,0,-0.020825420790026708
36,-20,1,2,10.0,-0.018740161806211644,0.00035276124905654166,0,0,-0.018742042907651902
37,-1,3,2,10.0,-0.008095700598969425,6.72842761727327e-05,0,0,-0.00809779328855092
38,-7,8,2,10.0,-0.0584127804754939,0.0034124195004134,0,0,-0.05841322036853609
39,5,1,2,10.0,0.0026856143685765944,7.240093442370691e-06,0,0,0.0026855812858897956
40,-2,3,2,10.0,-0.008579802472742969,7.473940110408813e-05,0,0,-0.008581154141502331
41,16,1,2,10.0,0.010734917971230183,0.0001159235458335226,0,0,0.010734095872848804
42,-1,0,2,10.0,-0.0009787370817516952,9.698703572052547e-07,0,0,-0.0009787514146501065
43,-1,4,2,10.0,-0.01180989513505936,0.00014086979047319952,0,0,-0.01181157053590588
44,5,0,2,10.0,0.0017144456103467675,2.9509493548392526e-06,0,0,0.001714431659621965
45,-14,2,2,10.0,-0.020623270144804366,0.00042636667399519377,0,0,-0.020624527027839904
46,5,4,2,10.0,0.0016794396122204905,3.1066521279113244e-06,0,0,0.0016790962505603111
47,10,1,2,10.0,0.006933657616319907,4.8807418806147106e-05,0,0,0.006932779443280952
48,-1,7,2,10.0,-0.028133567069636677,0.0007923102848776027,0,0,-0.028134542296215707
49,5,3,2,10.0,0.002703498105216339,7.3821273786909e-06,0,0,0.0027034102347678
50,-7,0,2,10.0,-0.0037773455985003162,1.4341689133956978e-05,0,0,-0.003777433617736453
51,23,4,2,10.0,0.043547875848835425,0.001898737726267327,0,0,0.04354509156644933
52,11,3,2,10.0,0.013512416336350601,0.0001832069434932821,0,0,0.013511670478454913
53,-26,1,2,10.0,-0.02401177961432414,0.0005805039604804978,0,0,-0.024016505694604492
54,11,1,2,10.0,0.006463175523582988,4.188556888444977e-05,0,0,0.006463040006340019
55,-20,3,2,10.0,-0.04083904922575418,0.0016858716965790432,0,0,-0.040860701731652745
56,4,2,2,10.0,0.002852832772394126,8.141530870702363e-06,0,0,0.0028528293211419783
57,17,6,2,10.0,0.036844524220547833,0.001357588156677378,0,0,0.03684444119058122
58,-13,6,2,10.0,-0.06030826740731924,0.003638064591121633,0,0,-0.06030944037545793
59,11,7,2,10.0,0.0159014144187475,0.0002537538189419,0,0,0.015900335812637324
60,22,0,2,10.0,0.0026210915806419402,1.0526910624305622e-05,0,0,0.002616703433181708
61,-7,4,2,10.0,-0.024264769143488237,0.000593118357071177,0,0,-0.024269976346069515
62,1,0,4,1.0,-0.00015228836854234913,1.023289606660533e-06,0,0,-0.00015348848597370983
63,-5,0,4,4.0,-0.0023173117647862754,8.053910392239216e-06,0,0,-0.002320532536678702
64,-5,0,4,10.0,-0.0027494295453092616,1.1093812678031771e-05,0,0,-0.002753670885133356
65,-10,2,4,9.0,-0.01985061053669237,0.000399795869909329,0,0,-0.019857509494168233
66,7,0,4,4.0,0.0007390940087424525,1.9062453685590484e-06,0,0,0.0007374620262446924
67,-17,2,4,9.0,-0.029368330308436195,0.0008704118645537796,0,0,-0.029377825955774237
68,-4,4,4,4.0,-0.012891341426685002,0.00018862301829006322,0,0,-0.01291826502809784
69,8,2,4,1.0,0.00694319367133222,6.788584444071869e-05,0,0,0.006919580184032511
70,1,0,4,10.0,-4.5064148529534715e-05,6.348138574008746e-07,0,0,-4.582348822543653e-05
71,2,1,4,10.0,-0.0003197653059189183,1.043812708106322e-06,0,0,-0.0003208951813476026
72,14,6,4,0.0,0.0261290092682609,0.0008331760770951,0,0,0.025948468126155817
73,-4,2,4,4.0,-0.008839702916670293,8.963637532085272e-05,0,0,-0.00885349814986933
74,1,0,4,4.0,-7.252728524877965e-05,3.918483289565557e-07,0,0,-7.299119099500085e-05
75,2,3,4,9.0,-0.0020124756125169253,5.031325503213554e-06,0,0,-0.002013653133411611
76,-10,4,4,2.0,-0.02973406541470897,0.000945620663907197,0,0,-0.029807872636094176
77,-11,0,4,8.0,-0.006305321879538453,4.621086895059432e-05,0,0,-0.006313066421473663
78,-4,3,4,3.0,-0.011744511526724608,0.00015778957097442773,0,0,-0.01176833875069228
79,-4,1,4,1.0,-0.00549279287442424,3.983538952620147e-05,0,0,-0.005504390413582091
80,-4,2,4,6.0,-0.00948364647530855,9.915518739044785e-05,0,0,-0.009494705239614728
81,1,0,4,3.0,-0.0002622665057159782,8.168545881968094e-07,0,0,-0.0002631641907577898
82,2,0,4,6.0,-6.047698667294064e-05,6.226151585711001e-07,0,0,-6.121973590412552e-05
83,-5,0,4,0.0,-0.0013193397676832836,3.605951854103619e-06,0,0,-0.0013215781210010992
84,-4,0,4,7.0,-0.0034634641337964165,1.4732548754405383e-05,0,0,-0.00346674849173439
85,13,0,4,7.0,0.0013023667361313292,6.03407400660095e-06,0,0,0.0012971612382618658
86,7,0,4,2.0,0.0007013670034888412,1.6964015126559696e-06,0,0,0.0006999216204819535
87,2,9,4,1.0,-0.0202119406736525,0.0006493850905648,0,0,-0.020500975727375963
88,7,0,4,3.0,0.0005383339528948197,1.0192353682220538e-06,0,0,0.0005374586345867604
89,2,1,4,3.0,4.8676579212300416e-05,1.1471460986358192e-05,0,0,3.491366931990716e-05
90,1,0,4,6.0,-0.00022987589133161327,9.189580112701926e-07,0,0,-0.0002309152294346389
91,-10,2,4,1.0,-0.018964182886955065,0.00039366020795391043,0,0,-0.019005006857415904
92,-10,3,4,7.0,-0.02793950781922023,0.0007953135405234147,0,0,-0.027957144751232003
93,-5,0,4,3.0,-0.0023524844896271506,7.5645504955899865e-06,0,0,-0.002354920930293135
94,1,0,4,7.0,-0.00029857613382928006,2.267397621147376e-06,0,0,-0.000301190033725426
95,8,0,4,0.0,0.002092644349819903,7.422062131934947e-06,0,0,0.0020889928677113806
96,1,0,4,5.0,-9.087137871784791e-05,8.284707316934466e-07,0,0,-9.185563446691594e-05
97,-4,9,4,5.0,-0.040256953827233,0.0017089579609475,0,0,-0.04036295658263244
98,2,0,4,4.0,3.910539190973456e-05,6.571931515530999e-07,0,0,3.831859520588254e-05
99,-17,0,4,8.0,-0.0081409594017471,8.391147764277633e-05,0,0,-0.008162122910941358
100,-5,0,4,2.0,-0.002656850312798811,9.183965773978578e-06,0,0,-0.002659400447426042
101,-4,7,4,2.0,-0.031232589384636352,0.0010419541198129648,0,0,-0.03131236476080875
102,1,0,4,0.0,-0.00013127470793730935,7.94541030927458e-07,0,0,-0.00013220747751568947
103,-10,2,4,0.0,-0.017087424262448348,0.0003185913135547442,0,0,-0.017119357757204152
104,-10,5,4,8.0,-0.042310353104073724,0.0018041110448097529,0,0,-0.04232708718209575
105,-5,0,4,7.0,-0.0025070734256956812,9.157687724351617e-06,0,0,-0.0025105201503707077
106,7,0,4,10.0,0.0009815677089750063,2.9387115690286304e-06,0,0,0.000979197425292935
107,-5,0,4,9.0,-0.0026769039670388084,9.223478190225637e-06,0,0,-0.0026793731630485812
108,2,7,4,2.0,-0.0075953927081752635,0.00013659529191273413,0,0,-0.007690079070000862
109,-5,0,4,5.0,-0.0024156788691443785,8.648588318625146e-06,0,0,-0.0024190545698481317
110,-4,5,4,7.0,-0.020278629579368213,0.0004227797527510077,0,0,-0.02029249790152875
111,-10,4,4,3.0,-0.030213006049939182,0.0009478717612869346,0,0,-0.03025506128199511
112,-10,1,4,10.0,-0.01501334468295294,0.0002326091887621708,0,0,-0.015021995087184563
113,1,2,4,2.0,-0.0015464609206015166,1.5210057470640477e-05,0,0,-0.0015618431399115479
114,8,2,4,7.0,0.00811346469624133,6.791180960037861e-05,0,0,0.00811096449597346
115,1,3,4,9.0,-0.0024103772378321,7.029480818952646e-06,0,0,-0.002411840712700452
116,8,3,4,8.0,0.009940095507489298,0.00010214669230188353,0,0,0.009936086075164649
117,7,0,4,0.0,0.0006248108355485861,1.6814507925443835e-06,0,0,0.0006232615608937956
118,7,0,4,9.0,0.00035236676223054654,1.193965899867459e-06,0,0,0.0003510829979528554
119,7,0,4,7.0,0.0006510016743050297,1.4328134468432515e-06,0,0,0.0006497908619847553
120,2,2,4,1.0,-0.0002334815633522048,1.521794670221746e-05,0,0,-0.00025167768302635527
121,-4,1,4,10.0,-0.007084595997321346,5.2932552535412424e-05,0,0,-0.007087885259829527
122,-10,1,4,3.0,-0.012247106193428762,0.00016468732819521122,0,0,-0.01226474105512727
123,-16,5,4,5.0,-0.05095372775735942,0.0026199122869907873,0,0,-0.050982083654903046
